,int_pos,pair_id,status,cond,subject,app_int,app_n,app_p,fsp_int,fsp_n,fsp_p,sb_int,sb_n,sb_p,mwr_p,l_int,l_n
392,BC,74,S,treatment,m,-36.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.826,-0.23699999999999477
393,BC,76,F,treatment,m,-23.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-15.683,108.382
394,BC,78,F,treatment,m,-9.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.664,4.6640000000000015
395,BC,80,F,control,m,14.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,-6.86,6.336
396,BC,1,S,control,nf,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.649,-1.1530000000000058
397,BC,3,F,control,nf,12.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4850000000000003,-0.13800000000000523
398,BC,5,F,treatment,nf,2.0,-1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-106.015,72.27600000000001
399,BC,7,F,treatment,nf,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000000000085,5.125
400,BC,9,S,control,nf,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-96.797,-110.799
401,BC,11,F,control,nf,-3.0,0.0,4.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,117.63799999999999,30.520000000000003
402,BC,13,S,control,nf,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.634,10.868999999999986
403,BC,15,F,control,nf,0.0,-1.0,2.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,4.293999999999997,58.92099999999999
404,BC,17,F,treatment,nf,7.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1629999999999985,-3.745999999999995
405,BC,19,F,treatment,nf,-5.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,112.63099999999999,109.61899999999999
406,BC,21,S,treatment,nf,1.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-111.70100000000001,29.732
407,BC,23,S,treatment,nf,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.349000000000004,1.3319999999999936
408,BC,25,S,control,nf,-8.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,112.579,90.80699999999999
409,BC,27,F,control,nf,-3.0,0.0,5.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,-9.686,65.63
410,BC,29,F,control,nf,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.322,-0.8580000000000041
411,BC,31,S,treatment,nf,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.751,17.779999999999987
412,BC,33,S,treatment,nf,-50.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.114,-67.598
413,BC,35,S,treatment,nf,-5.0,-1.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,4.294,46.905
414,BC,37,S,treatment,nf,-9.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.775999999999996,-0.06499999999999773
415,BC,39,S,control,nf,4.0,6.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.804000000000002,16.426000000000002
416,BC,41,F,control,nf,-2.0,-4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,107.351,102.131
417,BC,43,S,control,nf,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.527,53.30800000000001
418,BC,45,F,control,nf,2.0,0.0,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.203999999999999,-0.5859999999999985
419,BC,47,S,treatment,nf,4.0,0.0,1.0,-5.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.5809999999999995,17.467000000000013
420,BC,49,S,treatment,nf,-32.0,0.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,130.554,19.596000000000004
421,BC,51,S,treatment,nf,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.06599999999999,11.568999999999988
422,BC,53,S,treatment,nf,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.068999999999996,12.766999999999996
423,BC,55,S,control,nf,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,59.279,-62.873999999999995
424,BC,57,F,control,nf,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.104,-24.406000000000006
425,BC,59,S,control,nf,-12.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.231,-74.26599999999999
426,BC,61,F,control,nf,-5.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.946999999999996,1.0559999999999974
427,BC,63,S,treatment,nf,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.092000000000006,-4.432000000000002
428,BC,65,S,treatment,nf,-9.0,0.0,-2.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,34.97200000000001,24.259
429,BC,67,S,control,nf,-11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.324,-3.3079999999999927
430,BC,69,F,control,nf,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.49600000000001,5.662000000000006
431,BC,71,F,treatment,nf,-7.0,-8.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,8.381,99.623
432,BC,73,F,treatment,nf,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,74.866,75.219
433,BC,75,S,treatment,nf,15.0,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,16.708,75.32
434,BC,77,S,treatment,nf,0.0,0.0,-1.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,67.341,-8.681999999999988
435,BC,79,S,control,nf,-7.0,-1.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,3.0820000000000003,68.462
436,BC,1,S,control,nm,9.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.218,-1.1530000000000058
437,BC,3,F,control,nm,2.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.5169999999999995,-0.13800000000000523
438,BC,5,F,treatment,nm,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.243000000000002,72.27600000000001
439,BC,7,F,treatment,nm,-4.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.822,5.125
440,BC,9,S,control,nm,2.0,4.0,-1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,-97.776,-114.126
441,BC,11,F,control,nm,-9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.21900000000001,-12.633999999999997
442,BC,13,S,control,nm,-13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.778999999999998,10.868999999999986
443,BC,15,F,control,nm,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.58900000000001,-21.450000000000017
444,BC,17,F,treatment,nm,20.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.902999999999999,-3.745999999999995
445,BC,19,F,treatment,nm,-14.0,-1.0,1.0,-3.0,-1.0,2.0,0.0,0.0,0.0,0.0,21.533,123.66299999999998
446,BC,21,S,treatment,nm,2.0,-3.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,-81.971,29.066999999999993
447,BC,23,S,treatment,nm,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.468,1.3319999999999936
448,BC,25,S,control,nm,-14.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.835,78.15899999999999
449,BC,27,F,control,nm,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.87400000000001,-1.6140000000000043
450,BC,29,F,control,nm,10.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.032,-0.8580000000000041
451,BC,31,S,treatment,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.779999999999987,17.779999999999987
452,BC,33,S,treatment,nm,-4.0,0.0,0.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,-19.064999999999998,-56.934
453,BC,35,S,treatment,nm,2.0,0.0,0.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-1.2009999999999987,47.658
454,BC,37,S,treatment,nm,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.653,-0.06499999999999773
455,BC,39,S,control,nm,-2.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.804000000000002,8.556999999999988
456,BC,41,F,control,nm,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.40500000000001,74.738
457,BC,43,S,control,nm,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.254,53.30800000000001
458,BC,45,F,control,nm,13.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609000000000001,-0.5859999999999985
459,BC,47,S,treatment,nm,-19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.129000000000005,17.467000000000013
460,BC,49,S,treatment,nm,-13.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,119.215,19.596000000000004
461,BC,51,S,treatment,nm,-5.0,-7.0,0.0,-1.0,-2.0,0.0,-1.0,-4.0,0.0,0.0,120.14099999999999,109.54799999999999
462,BC,53,S,treatment,nm,4.0,-11.0,0.0,0.0,-3.0,0.0,0.0,-5.0,0.0,0.0,18.779000000000003,107.314
463,BC,55,S,control,nm,4.0,-5.0,0.0,4.0,-3.0,0.0,0.0,-4.0,0.0,0.0,2.784,3.6919999999999984
464,BC,57,F,control,nm,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.605000000000004,-22.697999999999993
465,BC,59,S,control,nm,-23.0,-6.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,119.783,51.797
466,BC,61,F,control,nm,-11.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,89.592,21.382999999999996
467,BC,63,S,treatment,nm,-3.0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.854,100.629
468,BC,65,S,treatment,nm,-7.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.967,2.921999999999997
469,BC,67,S,control,nm,32.0,0.0,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.483,-3.3079999999999927
470,BC,69,F,control,nm,2.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.249,63.92200000000001
471,BC,71,F,treatment,nm,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.362,-5.126999999999995
472,BC,73,F,treatment,nm,-4.0,0.0,5.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,92.72,75.219
473,BC,75,S,treatment,nm,5.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,15.12,110.646
474,BC,77,S,treatment,nm,-4.0,0.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,25.569,111.318
475,BC,79,S,control,nm,-5.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0820000000000003,54.745000000000005
476,AD,2,F,control,f,1.0,0.0,-1.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.336,-0.3359999999999985
477,AD,4,S,control,f,-32.0,0.0,-5.0,3.0,0.0,2.0,-1.0,0.0,2.0,0.0,5.038,1.7970000000000113
478,AD,6,S,treatment,f,-4.0,0.0,-1.0,0.0,-5.0,-1.0,0.0,0.0,0.0,0.0,4.966999999999999,76.742
479,AD,8,S,treatment,f,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.862,-81.10999999999999
480,AD,10,F,control,f,12.0,1.0,0.0,1.0,-5.0,0.0,2.0,0.0,0.0,0.0,-0.806,-4.197000000000003
481,AD,12,S,control,f,5.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.778,-0.5999999999999943
482,AD,14,F,control,f,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.915,0.9150000000000063
483,AD,16,S,control,f,2.0,-2.0,4.0,3.0,-4.0,-1.0,0.0,0.0,0.0,0.0,6.096999999999998,147.60500000000002
484,AD,18,S,treatment,f,-5.0,-1.0,6.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,7.960999999999999,58.355999999999995
485,AD,20,S,treatment,f,16.0,0.0,4.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,-45.239000000000004,-46.815999999999974
486,AD,22,F,treatment,f,-25.0,5.0,-12.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,76.692,-80.60900000000001
487,AD,24,F,treatment,f,20.0,0.0,0.0,-1.0,-2.0,0.0,0.0,-1.0,0.0,0.0,-16.205000000000002,46.52799999999999
488,AD,26,F,control,f,10.0,0.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.796999999999999,5.986000000000004
489,AD,28,S,control,f,18.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.3120000000000003,-0.8930000000000007
490,AD,30,S,control,f,-6.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9170000000000016,35.57299999999999
491,AD,32,F,treatment,f,14.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,21.175,97.637
492,AD,34,F,treatment,f,-26.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,19.907999999999998,-93.606
493,AD,36,F,treatment,f,-41.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,81.089,15.685000000000002
494,AD,38,F,treatment,f,36.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,-117.72,2.280000000000001
495,AD,40,F,control,f,-6.0,0.0,-1.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.133,-71.297
496,AD,42,S,control,f,18.0,-2.0,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-12.376,100.669
497,AD,44,F,control,f,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.499,2.8880000000000052
498,AD,46,S,control,f,-15.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.923000000000002,17.923000000000016
499,AD,48,F,treatment,f,-24.0,0.0,3.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,3.245,3.0150000000000006
500,AD,50,F,treatment,f,23.0,0.0,-2.0,-2.0,0.0,0.0,-4.0,0.0,0.0,0.0,-2.367,-1.4440000000000026
501,AD,52,F,treatment,f,12.0,1.0,-3.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,4.561,-5.584999999999994
502,AD,54,F,treatment,f,7.0,-8.0,0.0,5.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.7200000000000006,95.10900000000001
503,AD,56,F,control,f,3.0,-4.0,8.0,0.0,-3.0,0.0,1.0,0.0,0.0,0.0,-1.6009999999999995,112.701
504,AD,58,S,control,f,1.0,0.0,5.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.134,4.917000000000002
505,AD,60,F,control,f,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.489,-1.1680000000000064
506,AD,62,S,control,f,32.0,-4.0,-4.0,-4.0,-1.0,-2.0,2.0,0.0,0.0,0.0,-1.637,50.489999999999995
507,AD,64,F,treatment,f,2.0,-11.0,3.0,4.0,-1.0,1.0,1.0,0.0,0.0,2.0,10.988,74.531
508,AD,66,F,treatment,f,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2760000000000007,-1.487000000000009
509,AD,68,F,control,f,-18.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,29.549,-10.549999999999997
510,AD,70,S,control,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.173000000000002,-4.173000000000002
511,AD,72,S,treatment,f,26.0,1.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,-114.997,-6.408000000000001
512,AD,74,S,treatment,f,0.0,-12.0,0.0,1.0,-4.0,4.0,0.0,0.0,0.0,0.0,-32.71100000000001,92.897
513,AD,76,F,treatment,f,1.0,0.0,0.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0,-28.954,67.137
514,AD,78,F,treatment,f,6.0,-2.0,-2.0,4.0,-1.0,1.0,0.0,0.0,0.0,0.0,18.497999999999998,67.72
515,AD,80,F,control,f,-8.0,-4.0,0.0,8.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.7190000000000003,-2.5519999999999996
516,AD,2,F,control,m,15.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.336,-0.3359999999999985
517,AD,4,S,control,m,-6.0,1.0,6.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,-37.068000000000005,-41.868
518,AD,6,S,treatment,m,-30.0,0.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,67.245,79.64000000000001
519,AD,8,S,treatment,m,-15.0,0.0,-5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.343,-93.222
520,AD,10,F,control,m,13.0,-11.0,0.0,-6.0,-5.0,0.0,0.0,0.0,0.0,0.0,3.3289999999999997,19.135
521,AD,12,S,control,m,4.0,0.0,-3.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.611000000000001,-45.991
522,AD,14,F,control,m,-11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.915,0.9150000000000063
523,AD,16,S,control,m,1.0,0.0,1.0,0.0,-5.0,-1.0,0.0,0.0,2.0,1.0,55.459,112.99100000000001
524,AD,18,S,treatment,m,-21.0,-8.0,-2.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,28.776,112.98599999999999
525,AD,20,S,treatment,m,9.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-134.26999999999998,24.203000000000017
526,AD,22,F,treatment,m,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.131999999999998,-46.276999999999994
527,AD,24,F,treatment,m,-29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9480000000000004,-3.7280000000000086
528,AD,26,F,control,m,11.0,-3.0,0.0,-1.0,-5.0,0.0,0.0,0.0,0.0,2.0,5.986000000000001,117.891
529,AD,28,S,control,m,-6.0,0.0,1.0,-2.0,1.0,0.0,-1.0,0.0,0.0,0.0,-0.893,3.0090000000000003
530,AD,30,S,control,m,-13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.655,1.6550000000000011
531,AD,32,F,treatment,m,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.9159999999999999,-0.9159999999999968
532,AD,34,F,treatment,m,35.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,-115.542,-53.385000000000005
533,AD,36,F,treatment,m,-32.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.321000000000002,15.685000000000002
534,AD,38,F,treatment,m,-31.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,48.377,2.280000000000001
535,AD,40,F,control,m,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-13.075,-70.184
536,AD,42,S,control,m,27.0,-4.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.5760000000000001,78.52199999999999
537,AD,44,F,control,m,-20.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888,2.8880000000000052
538,AD,46,S,control,m,-30.0,0.0,2.0,2.0,0.0,-1.0,0.0,0.0,0.0,1.0,27.061,17.923000000000016
539,AD,48,F,treatment,m,2.0,0.0,-5.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,3.0150000000000006,80.00300000000001
540,AD,50,F,treatment,m,7.0,0.0,3.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.018,-1.4440000000000026
541,AD,52,F,treatment,m,19.0,1.0,3.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,-3.1959999999999997,-1.9690000000000012
542,AD,54,F,treatment,m,23.0,-11.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,5.0040000000000004,113.952
543,AD,56,F,control,m,17.0,-17.0,1.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.688,105.93299999999999
544,AD,58,S,control,m,-7.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622,0.6219999999999999
545,AD,60,F,control,m,23.0,1.0,0.0,-1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,-3.277,91.22800000000001
546,AD,62,S,control,m,33.0,-1.0,0.0,-3.0,0.0,-1.0,0.0,0.0,0.0,0.0,-6.879,22.579000000000008
547,AD,64,F,treatment,m,18.0,-10.0,2.0,1.0,0.0,2.0,0.0,-2.0,1.0,-1.0,-68.043,67.283
548,AD,66,F,treatment,m,31.0,-3.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.487,103.98599999999999
549,AD,68,F,control,m,-8.0,0.0,5.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,43.867000000000004,47.114000000000004
550,AD,70,S,control,m,-51.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,-4.172999999999999,-4.173000000000002
551,AD,72,S,treatment,m,-4.0,0.0,-2.0,-3.0,-1.0,0.0,-1.0,0.0,0.0,0.0,116.36699999999999,96.29899999999999
552,AD,74,S,treatment,m,7.0,2.0,4.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,25.557000000000002,86.322
553,AD,76,F,treatment,m,-33.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,23.858999999999998,67.87100000000001
554,AD,78,F,treatment,m,40.0,-1.0,1.0,1.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,103.898
555,AD,80,F,control,m,9.0,-3.0,0.0,2.0,-7.0,0.0,1.0,0.0,0.0,0.0,1.22,36.72
556,AD,1,S,control,nf,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.249,-0.3359999999999985
557,AD,3,F,control,nf,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-30.333,-110.262
558,AD,5,F,treatment,nf,0.0,2.0,-2.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,-25.144999999999982,-128.35999999999999
559,AD,7,F,treatment,nf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5130000000000052,-52.55199999999999
560,AD,9,S,control,nf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8059999999999974,-84.305
561,AD,11,F,control,nf,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.012,-0.5999999999999943
562,AD,13,S,control,nf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9150000000000063,0.9150000000000063
563,AD,15,F,control,nf,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.908000000000015,73.936
564,AD,17,F,treatment,nf,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0,-54.897999999999996,6.593999999999994
565,AD,19,F,treatment,nf,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,16.04300000000002,107.47900000000001
566,AD,21,S,treatment,nf,0.0,10.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.091999999999999,-66.23400000000001
567,AD,23,S,treatment,nf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47800000000000864,-0.47800000000000864
568,AD,25,S,control,nf,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.986000000000004,102.316
569,AD,27,F,control,nf,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8930000000000007,-0.8930000000000007
570,AD,29,F,control,nf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6550000000000011,1.6550000000000011
571,AD,31,S,treatment,nf,0.0,-4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.9890000000000043,59.446
572,AD,33,S,treatment,nf,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,4.531000000000006,42.016999999999996
573,AD,35,S,treatment,nf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.685000000000002,15.685000000000002
574,AD,37,S,treatment,nf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280000000000001,2.280000000000001
575,AD,39,S,control,nf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18999999999999773,-70.90700000000001
576,AD,41,F,control,nf,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7920000000000016,99.20899999999999
577,AD,43,S,control,nf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8880000000000052,2.8880000000000052
578,AD,45,F,control,nf,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.923000000000016,17.923000000000016
579,AD,47,S,treatment,nf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26900000000000546,0.26900000000000546
580,AD,49,S,treatment,nf,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.607,1.3019999999999925
581,AD,51,S,treatment,nf,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,8.870000000000005,93.23599999999999
582,AD,53,S,treatment,nf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.456000000000003,-6.456000000000003
583,AD,55,S,control,nf,1.0,-2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.417,96.803
584,AD,57,F,control,nf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6219999999999999,0.6219999999999999
585,AD,59,S,control,nf,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.1680000000000064,94.34100000000001
586,AD,61,F,control,nf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.6370000000000005,-2.780000000000001
587,AD,63,S,treatment,nf,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,8.772999999999996,112.237
588,AD,65,S,treatment,nf,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7279999999999944,106.788
589,AD,67,S,control,nf,1.0,4.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,26.849999999999998,-31.43
